flow_id,start_time,end_time,duration,src_ip,sport,dst_ip,dport,proto,service,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,local_orig,local_resp,attack_id,attack,phase
f32666,952446476.231555,952446476.231555,0.0,131.84.1.31,23333,5.227.171.82,37861,tcp,-,0,0,1,0,OTH,F,F,32666,1,5
f32667,952446476.231628,952446476.231628,0.0,131.84.1.31,6745,22.229.119.186,37862,tcp,-,0,0,1,0,OTH,F,F,32667,1,5
f32668,952446476.231694,952446476.231694,0.0,131.84.1.31,13470,45.12.108.174,37863,tcp,-,0,0,1,0,OTH,F,F,32668,1,5
f32669,952446476.231767,952446476.231767,0.0,131.84.1.31,17542,23.179.127.70,37864,tcp,-,0,0,1,0,OTH,F,F,32669,1,5
f32670,952446476.231837,952446476.231837,0.0,131.84.1.31,12397,41.238.38.69,37865,tcp,-,0,0,1,0,OTH,F,F,32670,1,5
f32671,952446476.231934,952446476.231934,0.0,131.84.1.31,26970,46.194.156.96,37866,tcp,-,0,0,1,0,OTH,F,F,32671,1,5
f32672,952446476.231997,952446476.231997,0.0,131.84.1.31,10755,39.128.65.226,37867,tcp,-,0,0,1,0,OTH,F,F,32672,1,5
f32673,952446476.232069,952446476.232069,0.0,131.84.1.31,17820,88.59.99.171,37868,tcp,-,0,0,1,0,OTH,F,F,32673,1,5
f32674,952446476.232136,952446476.232136,0.0,131.84.1.31,15700,35.40.122.170,37869,tcp,-,0,0,1,0,OTH,F,F,32674,1,5
f32675,952446476.232216,952446476.232216,0.0,131.84.1.31,308,53.56.79.49,37870,tcp,-,0,0,1,0,OTH,F,F,32675,1,5
f32676,952446476.232292,952446476.232292,0.0,131.84.1.31,17852,41.54.41.124,37871,tcp,-,0,0,1,0,OTH,F,F,32676,1,5
f32677,952446476.232369,952446476.232369,0.0,131.84.1.31,30453,35.255.33.99,37872,tcp,-,0,0,1,0,OTH,F,F,32677,1,5
f32678,952446476.232404,952446476.232404,0.0,131.84.1.31,23211,75.215.92.225,37873,tcp,-,0,0,1,0,OTH,F,F,32678,1,5
f32679,952446476.232492,952446476.232492,0.0,131.84.1.31,14510,74.0.148.196,37874,tcp,-,0,0,1,0,OTH,F,F,32679,1,5
f32680,952446476.232557,952446476.232557,0.0,131.84.1.31,17818,117.14.26.229,37875,tcp,-,0,0,1,0,OTH,F,F,32680,1,5
f32681,952446476.232635,952446476.232635,0.0,131.84.1.31,16211,31.184.171.24,37876,tcp,-,0,0,1,0,OTH,F,F,32681,1,5
f32682,952446476.232707,952446476.232707,0.0,131.84.1.31,4801,31.54.148.21,37877,tcp,-,0,0,1,0,OTH,F,F,32682,1,5
f32683,952446476.232778,952446476.232778,0.0,131.84.1.31,18842,15.204.29.70,37878,tcp,-,0,0,1,0,OTH,F,F,32683,1,5
f32684,952446476.232856,952446476.232856,0.0,131.84.1.31,22913,126.157.208.7,37879,tcp,-,0,0,1,0,OTH,F,F,32684,1,5
f32685,952446476.232924,952446476.232924,0.0,131.84.1.31,7266,19.96.196.187,37880,tcp,-,0,0,1,0,OTH,F,F,32685,1,5
f32686,952446476.232996,952446476.232996,0.0,131.84.1.31,7039,80.220.184.38,37881,tcp,-,0,0,1,0,OTH,F,F,32686,1,5
f32687,952446476.233062,952446476.233062,0.0,131.84.1.31,22209,108.35.248.78,37882,tcp,-,0,0,1,0,OTH,F,F,32687,1,5
f32688,952446476.233201,952446476.233201,0.0,131.84.1.31,2180,73.195.159.196,37884,tcp,-,0,0,1,0,OTH,F,F,32688,1,5
f32689,952446476.233276,952446476.233276,0.0,131.84.1.31,22085,58.20.124.246,37885,tcp,-,0,0,1,0,OTH,F,F,32689,1,5
f32690,952446476.233343,952446476.233343,0.0,131.84.1.31,25744,45.127.150.183,37886,tcp,-,0,0,1,0,OTH,F,F,32690,1,5
f32691,952446476.233411,952446476.233411,0.0,131.84.1.31,9226,89.63.177.91,37887,tcp,-,0,0,1,0,OTH,F,F,32691,1,5
f32692,952446476.233485,952446476.233485,0.0,131.84.1.31,29019,102.77.219.251,37888,tcp,-,0,0,1,0,OTH,F,F,32692,1,5
f32693,952446476.233542,952446476.233542,0.0,131.84.1.31,29059,43.197.149.80,37889,tcp,-,0,0,1,0,OTH,F,F,32693,1,5
f32694,952446476.233617,952446476.233617,0.0,131.84.1.31,12415,121.148.99.131,37890,tcp,-,0,0,1,0,OTH,F,F,32694,1,5
f32695,952446476.23369,952446476.23369,0.0,131.84.1.31,5364,110.112.213.184,37891,tcp,-,0,0,1,0,OTH,F,F,32695,1,5
f32696,952446476.233767,952446476.233767,0.0,131.84.1.31,2835,49.169.64.163,37892,tcp,-,0,0,1,0,OTH,F,F,32696,1,5
f32697,952446476.233871,952446476.233871,0.0,131.84.1.31,2072,16.121.219.62,37893,tcp,-,0,0,1,0,OTH,F,F,32697,1,5
f32698,952446476.233911,952446476.233911,0.0,131.84.1.31,4933,27.125.66.102,37894,tcp,-,0,0,1,0,OTH,F,F,32698,1,5
f32699,952446476.233997,952446476.233997,0.0,131.84.1.31,25647,73.92.191.233,37895,tcp,-,0,0,1,0,OTH,F,F,32699,1,5
f32700,952446476.234042,952446476.234042,0.0,131.84.1.31,3188,58.104.1.131,37896,tcp,-,0,0,1,0,OTH,F,F,32700,1,5
f32701,952446476.234114,952446476.234114,0.0,131.84.1.31,23146,74.63.222.198,37897,tcp,-,0,0,1,0,OTH,F,F,32701,1,5
f32702,952446476.234159,952446476.234159,0.0,131.84.1.31,22973,112.221.1.203,37898,tcp,-,0,0,1,0,OTH,F,F,32702,1,5
f32703,952446476.234255,952446476.234255,0.0,131.84.1.31,21832,18.163.101.46,37899,tcp,-,0,0,1,0,OTH,F,F,32703,1,5
f32704,952446476.234297,952446476.234297,0.0,131.84.1.31,8107,109.104.89.112,37900,tcp,-,0,0,1,0,OTH,F,F,32704,1,5
f32705,952446476.234415,952446476.234415,0.0,131.84.1.31,32074,38.21.80.253,37901,tcp,-,0,0,1,0,OTH,F,F,32705,1,5
f32706,952446476.234452,952446476.234452,0.0,131.84.1.31,16534,59.217.142.170,37902,tcp,-,0,0,1,0,OTH,F,F,32706,1,5
f32707,952446476.234521,952446476.234521,0.0,131.84.1.31,32518,17.103.122.211,37903,tcp,-,0,0,1,0,OTH,F,F,32707,1,5
f32708,952446476.234633,952446476.234633,0.0,131.84.1.31,5075,113.236.173.222,37904,tcp,-,0,0,1,0,OTH,F,F,32708,1,5
f32709,952446476.234721,952446476.234721,0.0,131.84.1.31,6789,5.218.35.111,37905,tcp,-,0,0,1,0,OTH,F,F,32709,1,5
f32710,952446476.234811,952446476.234811,0.0,131.84.1.31,32446,6.117.149.185,37906,tcp,-,0,0,1,0,OTH,F,F,32710,1,5
f32711,952446476.234884,952446476.234884,0.0,131.84.1.31,9064,17.165.88.246,37907,tcp,-,0,0,1,0,OTH,F,F,32711,1,5
f32712,952446476.234964,952446476.234964,0.0,131.84.1.31,6982,37.16.183.132,37908,tcp,-,0,0,1,0,OTH,F,F,32712,1,5
f32713,952446476.235014,952446476.235014,0.0,131.84.1.31,8009,22.65.178.255,37909,tcp,-,0,0,1,0,OTH,F,F,32713,1,5
f32714,952446476.235103,952446476.235103,0.0,131.84.1.31,2700,16.67.40.253,37910,tcp,-,0,0,1,0,OTH,F,F,32714,1,5
f32715,952446476.235196,952446476.235196,0.0,131.84.1.31,2911,56.113.124.63,37911,tcp,-,0,0,1,0,OTH,F,F,32715,1,5
f32716,952446476.235496,952446476.235496,0.0,131.84.1.31,8871,103.30.107.38,37912,tcp,-,0,0,1,0,OTH,F,F,32716,1,5
f32717,952446476.235589,952446476.235589,0.0,131.84.1.31,29758,124.103.33.76,37913,tcp,-,0,0,1,0,OTH,F,F,32717,1,5
f32718,952446476.235676,952446476.235676,0.0,131.84.1.31,1455,56.21.142.37,37914,tcp,-,0,0,1,0,OTH,F,F,32718,1,5
f32719,952446476.235736,952446476.235736,0.0,131.84.1.31,25168,48.226.10.234,37915,tcp,-,0,0,1,0,OTH,F,F,32719,1,5
f32720,952446476.235892,952446476.235892,0.0,131.84.1.31,3243,54.123.158.66,37916,tcp,-,0,0,1,0,OTH,F,F,32720,1,5
f32721,952446476.236052,952446476.236052,0.0,131.84.1.31,7008,101.149.36.220,37917,tcp,-,0,0,1,0,OTH,F,F,32721,1,5
f32722,952446476.236161,952446476.236161,0.0,131.84.1.31,31706,10.33.188.69,37918,tcp,-,0,0,1,0,OTH,F,T,32722,1,5
f32723,952446476.236299,952446476.236299,0.0,131.84.1.31,19784,28.201.122.62,37919,tcp,-,0,0,1,0,OTH,F,F,32723,1,5
f32724,952446476.236415,952446476.236415,0.0,131.84.1.31,24234,17.90.186.45,37920,tcp,-,0,0,1,0,OTH,F,F,32724,1,5
f32725,952446476.236581,952446476.236581,0.0,131.84.1.31,20382,3.182.31.201,37921,tcp,-,0,0,1,0,OTH,F,F,32725,1,5
f32726,952446476.236666,952446476.236666,0.0,131.84.1.31,24621,11.58.79.246,37922,tcp,-,0,0,1,0,OTH,F,F,32726,1,5
f32727,952446476.236819,952446476.236819,0.0,131.84.1.31,14845,67.3.250.208,37923,tcp,-,0,0,1,0,OTH,F,F,32727,1,5
f32728,952446476.236922,952446476.236922,0.0,131.84.1.31,10729,20.47.251.7,37924,tcp,-,0,0,1,0,OTH,F,F,32728,1,5
f32729,952446476.237076,952446476.237076,0.0,131.84.1.31,564,38.183.146.92,37925,tcp,-,0,0,1,0,OTH,F,F,32729,1,5
f32730,952446476.237202,952446476.237202,0.0,131.84.1.31,30050,12.96.186.185,37926,tcp,-,0,0,1,0,OTH,F,F,32730,1,5
f32731,952446476.237733,952446476.237733,0.0,131.84.1.31,8584,78.151.252.138,37927,tcp,-,0,0,1,0,OTH,F,F,32731,1,5
f32732,952446476.237918,952446476.237918,0.0,131.84.1.31,15780,112.247.113.34,37928,tcp,-,0,0,1,0,OTH,F,F,32732,1,5
f32733,952446476.237989,952446476.237989,0.0,131.84.1.31,20937,125.61.188.133,37929,tcp,-,0,0,1,0,OTH,F,F,32733,1,5
f32734,952446476.238145,952446476.238145,0.0,131.84.1.31,3260,97.59.97.185,37930,tcp,-,0,0,1,0,OTH,F,F,32734,1,5
f32735,952446476.23826,952446476.23826,0.0,131.84.1.31,15076,94.95.202.146,37931,tcp,-,0,0,1,0,OTH,F,F,32735,1,5
f32736,952446476.238403,952446476.238403,0.0,131.84.1.31,28126,35.83.13.130,37932,tcp,-,0,0,1,0,OTH,F,F,32736,1,5
f32737,952446476.23851,952446476.23851,0.0,131.84.1.31,22344,29.20.240.99,37933,tcp,-,0,0,1,0,OTH,F,F,32737,1,5
f32738,952446476.238664,952446476.238664,0.0,131.84.1.31,18352,111.199.69.102,37934,tcp,-,0,0,1,0,OTH,F,F,32738,1,5
f32739,952446476.238776,952446476.238776,0.0,131.84.1.31,22822,21.63.187.96,37935,tcp,-,0,0,1,0,OTH,F,F,32739,1,5
f32740,952446476.238894,952446476.238894,0.0,131.84.1.31,31465,34.239.19.210,37936,tcp,-,0,0,1,0,OTH,F,F,32740,1,5
f32741,952446476.239045,952446476.239045,0.0,131.84.1.31,25726,118.60.219.31,37937,tcp,-,0,0,1,0,OTH,F,F,32741,1,5
f32742,952446476.239446,952446476.239446,0.0,131.84.1.31,18512,38.229.20.87,37938,tcp,-,0,0,1,0,OTH,F,F,32742,1,5
f32743,952446476.239514,952446476.239514,0.0,131.84.1.31,29050,71.255.203.86,37939,tcp,-,0,0,1,0,OTH,F,F,32743,1,5
f32744,952446476.239681,952446476.239681,0.0,131.84.1.31,26037,12.126.142.30,37940,tcp,-,0,0,1,0,OTH,F,F,32744,1,5
f32745,952446476.239749,952446476.239749,0.0,131.84.1.31,4216,55.40.61.84,37941,tcp,-,0,0,1,0,OTH,F,F,32745,1,5
f32746,952446476.239869,952446476.239869,0.0,131.84.1.31,31867,0.113.71.149,37942,tcp,-,0,0,1,0,OTH,F,T,32746,1,5
f32747,952446476.240023,952446476.240023,0.0,131.84.1.31,1249,115.156.249.68,37943,tcp,-,0,0,1,0,OTH,F,F,32747,1,5
f32748,952446476.240124,952446476.240124,0.0,131.84.1.31,15576,51.143.94.160,37944,tcp,-,0,0,1,0,OTH,F,F,32748,1,5
f32749,952446476.240254,952446476.240254,0.0,131.84.1.31,11674,56.134.213.187,37945,tcp,-,0,0,1,0,OTH,F,F,32749,1,5
f32750,952446476.240413,952446476.240413,0.0,131.84.1.31,28614,36.127.4.46,37946,tcp,-,0,0,1,0,OTH,F,F,32750,1,5
f32751,952446476.240513,952446476.240513,0.0,131.84.1.31,27052,106.10.252.227,37947,tcp,-,0,0,1,0,OTH,F,F,32751,1,5
f32752,952446476.240676,952446476.240676,0.0,131.84.1.31,11873,30.27.250.151,37948,tcp,-,0,0,1,0,OTH,F,F,32752,1,5
f32753,952446476.240937,952446476.240937,0.0,131.84.1.31,1407,46.160.192.116,37949,tcp,-,0,0,1,0,OTH,F,F,32753,1,5
f32754,952446476.241082,952446476.241082,0.0,131.84.1.31,20521,6.212.119.33,37950,tcp,-,0,0,1,0,OTH,F,F,32754,1,5
f32755,952446476.241227,952446476.241227,0.0,131.84.1.31,12472,47.118.180.196,37951,tcp,-,0,0,1,0,OTH,F,F,32755,1,5
f32756,952446476.24133,952446476.24133,0.0,131.84.1.31,27228,50.86.224.61,37952,tcp,-,0,0,1,0,OTH,F,F,32756,1,5
f32757,952446476.241459,952446476.241459,0.0,131.84.1.31,30356,18.14.199.23,37953,tcp,-,0,0,1,0,OTH,F,F,32757,1,5
f32758,952446476.241586,952446476.241586,0.0,131.84.1.31,4457,114.122.175.148,37954,tcp,-,0,0,1,0,OTH,F,F,32758,1,5
f32759,952446476.241714,952446476.241714,0.0,131.84.1.31,8807,70.134.219.68,37955,tcp,-,0,0,1,0,OTH,F,F,32759,1,5
f32760,952446476.241846,952446476.241846,0.0,131.84.1.31,8741,56.198.89.115,37956,tcp,-,0,0,1,0,OTH,F,F,32760,1,5
f32761,952446476.241973,952446476.241973,0.0,131.84.1.31,20340,126.219.106.78,37957,tcp,-,0,0,1,0,OTH,F,F,32761,1,5
f32762,952446476.242098,952446476.242098,0.0,131.84.1.31,23369,21.30.215.206,37958,tcp,-,0,0,1,0,OTH,F,F,32762,1,5
f32763,952446476.24223,952446476.24223,0.0,131.84.1.31,3937,41.189.202.149,37959,tcp,-,0,0,1,0,OTH,F,F,32763,1,5
f32764,952446476.264523,952446476.264523,0.0,131.84.1.31,12397,124.25.38.211,37960,tcp,-,0,0,1,0,OTH,F,F,32764,1,5
f32765,952446476.26467,952446476.26467,0.0,131.84.1.31,1025,118.90.57.135,37961,tcp,-,0,0,1,0,OTH,F,F,32765,1,5
f32766,952446476.264711,952446476.264711,0.0,131.84.1.31,11888,8.29.149.39,37962,tcp,-,0,0,1,0,OTH,F,F,32766,1,5
f32767,952446476.264789,952446476.264789,0.0,131.84.1.31,28943,31.108.52.85,37963,tcp,-,0,0,1,0,OTH,F,F,32767,1,5
f32768,952446476.264857,952446476.264857,0.0,131.84.1.31,13838,19.111.41.235,37964,tcp,-,0,0,1,0,OTH,F,F,32768,1,5
f32769,952446476.26493,952446476.26493,0.0,131.84.1.31,6214,119.228.218.141,37965,tcp,-,0,0,1,0,OTH,F,F,32769,1,5
f32770,952446476.266178,952446476.266178,0.0,131.84.1.31,27673,52.171.239.181,37966,tcp,-,0,0,1,0,OTH,F,F,32770,1,5
f32771,952446476.266246,952446476.266246,0.0,131.84.1.31,5588,54.94.61.189,37967,tcp,-,0,0,1,0,OTH,F,F,32771,1,5
f32772,952446476.266316,952446476.266316,0.0,131.84.1.31,14222,110.33.181.172,37968,tcp,-,0,0,1,0,OTH,F,F,32772,1,5
f32773,952446476.266387,952446476.266387,0.0,131.84.1.31,23823,91.145.4.12,37969,tcp,-,0,0,1,0,OTH,F,F,32773,1,5
f32774,952446476.266456,952446476.266456,0.0,131.84.1.31,11389,126.94.9.20,37970,tcp,-,0,0,1,0,OTH,F,F,32774,1,5
f32775,952446476.266525,952446476.266525,0.0,131.84.1.31,21769,122.160.67.203,37971,tcp,-,0,0,1,0,OTH,F,F,32775,1,5
f32776,952446476.266594,952446476.266594,0.0,131.84.1.31,1909,18.185.65.97,37972,tcp,-,0,0,1,0,OTH,F,F,32776,1,5
f32777,952446476.266664,952446476.266664,0.0,131.84.1.31,23110,126.207.80.169,37973,tcp,-,0,0,1,0,OTH,F,F,32777,1,5
f32778,952446476.266734,952446476.266734,0.0,131.84.1.31,4096,110.61.61.15,37974,tcp,-,0,0,1,0,OTH,F,F,32778,1,5
f32779,952446476.266807,952446476.266807,0.0,131.84.1.31,1727,70.72.160.1,37975,tcp,-,0,0,1,0,OTH,F,F,32779,1,5
f32780,952446476.267181,952446476.267181,0.0,131.84.1.31,2383,55.86.38.100,37976,tcp,-,0,0,1,0,OTH,F,F,32780,1,5
f32781,952446476.267251,952446476.267251,0.0,131.84.1.31,780,18.188.65.62,37977,tcp,-,0,0,1,0,OTH,F,F,32781,1,5
f32782,952446476.267324,952446476.267324,0.0,131.84.1.31,30493,48.83.156.228,37978,tcp,-,0,0,1,0,OTH,F,F,32782,1,5
f32783,952446476.26739,952446476.26739,0.0,131.84.1.31,15156,85.114.32.252,37979,tcp,-,0,0,1,0,OTH,F,F,32783,1,5
f32784,952446476.267457,952446476.267457,0.0,131.84.1.31,6528,65.93.1.178,37980,tcp,-,0,0,1,0,OTH,F,F,32784,1,5
f32785,952446476.27077,952446476.27077,0.0,131.84.1.31,3995,55.40.20.5,37981,tcp,-,0,0,1,0,OTH,F,F,32785,1,5
f32786,952446476.271075,952446476.271075,0.0,131.84.1.31,19731,4.232.213.192,37982,tcp,-,0,0,1,0,OTH,F,F,32786,1,5
f32787,952446476.271169,952446476.271169,0.0,131.84.1.31,28177,115.179.225.239,37983,tcp,-,0,0,1,0,OTH,F,F,32787,1,5
f32788,952446476.271238,952446476.271238,0.0,131.84.1.31,9674,73.54.219.28,37984,tcp,-,0,0,1,0,OTH,F,F,32788,1,5
f32789,952446476.271308,952446476.271308,0.0,131.84.1.31,6366,119.99.133.85,37985,tcp,-,0,0,1,0,OTH,F,F,32789,1,5
f32790,952446476.271378,952446476.271378,0.0,131.84.1.31,20813,58.58.189.51,37986,tcp,-,0,0,1,0,OTH,F,F,32790,1,5
f32791,952446476.271452,952446476.271452,0.0,131.84.1.31,12649,1.253.52.143,37987,tcp,-,0,0,1,0,OTH,F,F,32791,1,5
f32792,952446476.271584,952446476.271584,0.0,131.84.1.31,17055,118.62.239.163,37988,tcp,-,0,0,1,0,OTH,F,F,32792,1,5
f32793,952446476.27165,952446476.27165,0.0,131.84.1.31,20941,79.89.149.1,37989,tcp,-,0,0,1,0,OTH,F,F,32793,1,5
f32794,952446476.27172,952446476.27172,0.0,131.84.1.31,2962,43.186.255.36,37990,tcp,-,0,0,1,0,OTH,F,F,32794,1,5
f32795,952446476.27179,952446476.27179,0.0,131.84.1.31,3186,114.88.22.118,37991,tcp,-,0,0,1,0,OTH,F,F,32795,1,5
f32796,952446476.271859,952446476.271859,0.0,131.84.1.31,18728,69.179.206.137,37992,tcp,-,0,0,1,0,OTH,F,F,32796,1,5
f32797,952446476.271929,952446476.271929,0.0,131.84.1.31,31370,51.216.148.76,37993,tcp,-,0,0,1,0,OTH,F,F,32797,1,5
f32798,952446476.272001,952446476.272001,0.0,131.84.1.31,22257,17.196.74.203,37994,tcp,-,0,0,1,0,OTH,F,F,32798,1,5
f32799,952446476.272065,952446476.272065,0.0,131.84.1.31,2561,89.34.248.116,37995,tcp,-,0,0,1,0,OTH,F,F,32799,1,5
f32800,952446476.272139,952446476.272139,0.0,131.84.1.31,18961,43.189.110.217,37996,tcp,-,0,0,1,0,OTH,F,F,32800,1,5
f32801,952446476.27221,952446476.27221,0.0,131.84.1.31,26941,70.112.58.128,37997,tcp,-,0,0,1,0,OTH,F,F,32801,1,5
f32802,952446476.27228,952446476.27228,0.0,131.84.1.31,12138,15.129.54.49,37998,tcp,-,0,0,1,0,OTH,F,F,32802,1,5
f32803,952446476.272348,952446476.272348,0.0,131.84.1.31,12999,25.223.36.134,37999,tcp,-,0,0,1,0,OTH,F,F,32803,1,5
f32804,952446476.272422,952446476.272422,0.0,131.84.1.31,24859,34.1.62.141,38000,tcp,-,0,0,1,0,OTH,F,F,32804,1,5
f32805,952446476.272487,952446476.272487,0.0,131.84.1.31,17584,13.223.63.69,38001,tcp,-,0,0,1,0,OTH,F,F,32805,1,5
f32806,952446476.272609,952446476.272609,0.0,131.84.1.31,11868,20.127.104.81,38002,tcp,-,0,0,1,0,OTH,F,F,32806,1,5
f32807,952446476.273002,952446476.273002,0.0,131.84.1.31,28494,52.186.127.238,38003,tcp,-,0,0,1,0,OTH,F,F,32807,1,5
f32808,952446476.273074,952446476.273074,0.0,131.84.1.31,13663,12.174.143.239,38004,tcp,-,0,0,1,0,OTH,F,F,32808,1,5
f32809,952446476.273143,952446476.273143,0.0,131.84.1.31,19625,2.188.165.96,38005,tcp,-,0,0,1,0,OTH,F,F,32809,1,5
f32810,952446476.273213,952446476.273213,0.0,131.84.1.31,25011,123.3.31.239,38006,tcp,-,0,0,1,0,OTH,F,F,32810,1,5
f32811,952446476.27339,952446476.27339,0.0,131.84.1.31,3505,68.4.182.83,38007,tcp,-,0,0,1,0,OTH,F,F,32811,1,5
f32812,952446476.273465,952446476.273465,0.0,131.84.1.31,12899,21.120.230.158,38008,tcp,-,0,0,1,0,OTH,F,F,32812,1,5
f32813,952446476.273532,952446476.273532,0.0,131.84.1.31,19467,43.86.188.212,38009,tcp,-,0,0,1,0,OTH,F,F,32813,1,5
f32814,952446476.273603,952446476.273603,0.0,131.84.1.31,27085,25.118.215.79,38010,tcp,-,0,0,1,0,OTH,F,F,32814,1,5
f32815,952446476.273674,952446476.273674,0.0,131.84.1.31,26398,86.213.232.80,38011,tcp,-,0,0,1,0,OTH,F,F,32815,1,5
f32816,952446476.273746,952446476.273746,0.0,131.84.1.31,17886,98.126.208.217,38012,tcp,-,0,0,1,0,OTH,F,F,32816,1,5
f32817,952446476.27381,952446476.27381,0.0,131.84.1.31,4267,30.95.173.16,38013,tcp,-,0,0,1,0,OTH,F,F,32817,1,5
f32818,952446476.27391,952446476.27391,0.0,131.84.1.31,2609,74.137.202.63,38014,tcp,-,0,0,1,0,OTH,F,F,32818,1,5
f32819,952446476.273944,952446476.273944,0.0,131.84.1.31,24845,43.181.171.246,38015,tcp,-,0,0,1,0,OTH,F,F,32819,1,5
f32820,952446476.274024,952446476.274024,0.0,131.84.1.31,11851,21.195.50.101,38016,tcp,-,0,0,1,0,OTH,F,F,32820,1,5
f32821,952446476.274089,952446476.274089,0.0,131.84.1.31,1267,4.196.135.114,38017,tcp,-,0,0,1,0,OTH,F,F,32821,1,5
f32822,952446476.274163,952446476.274163,0.0,131.84.1.31,6383,45.178.224.133,38018,tcp,-,0,0,1,0,OTH,F,F,32822,1,5
f32823,952446476.274231,952446476.274231,0.0,131.84.1.31,17981,12.2.34.8,38019,tcp,-,0,0,1,0,OTH,F,F,32823,1,5
f32824,952446476.274305,952446476.274305,0.0,131.84.1.31,9776,84.30.28.116,38020,tcp,-,0,0,1,0,OTH,F,F,32824,1,5
f32825,952446476.27437,952446476.27437,0.0,131.84.1.31,18233,89.109.223.170,38021,tcp,-,0,0,1,0,OTH,F,F,32825,1,5
f32826,952446476.274449,952446476.274449,0.0,131.84.1.31,30932,126.90.56.126,38022,tcp,-,0,0,1,0,OTH,F,F,32826,1,5
f32827,952446476.274622,952446476.274622,0.0,131.84.1.31,13171,25.209.234.253,38023,tcp,-,0,0,1,0,OTH,F,F,32827,1,5
f32828,952446476.274652,952446476.274652,0.0,131.84.1.31,30763,13.70.115.246,38024,tcp,-,0,0,1,0,OTH,F,F,32828,1,5
f32829,952446476.27468,952446476.27468,0.0,131.84.1.31,23261,16.30.131.73,38025,tcp,-,0,0,1,0,OTH,F,F,32829,1,5
f32830,952446476.274745,952446476.274745,0.0,131.84.1.31,2646,114.244.227.113,38026,tcp,-,0,0,1,0,OTH,F,F,32830,1,5
f32831,952446476.274819,952446476.274819,0.0,131.84.1.31,5106,57.3.226.207,38027,tcp,-,0,0,1,0,OTH,F,F,32831,1,5
f32832,952446476.274852,952446476.274852,0.0,131.84.1.31,18369,86.142.189.201,38028,tcp,-,0,0,1,0,OTH,F,F,32832,1,5
f32833,952446476.274937,952446476.274937,0.0,131.84.1.31,20261,2.118.25.162,38029,tcp,-,0,0,1,0,OTH,F,F,32833,1,5
f32834,952446476.275005,952446476.275005,0.0,131.84.1.31,16186,82.227.7.85,38030,tcp,-,0,0,1,0,OTH,F,F,32834,1,5
f32835,952446476.275075,952446476.275075,0.0,131.84.1.31,27065,120.143.252.86,38031,tcp,-,0,0,1,0,OTH,F,F,32835,1,5
f32836,952446476.275142,952446476.275142,0.0,131.84.1.31,6886,16.85.88.232,38032,tcp,-,0,0,1,0,OTH,F,F,32836,1,5
f32837,952446476.275217,952446476.275217,0.0,131.84.1.31,30680,103.98.111.166,38033,tcp,-,0,0,1,0,OTH,F,F,32837,1,5
f32838,952446476.275286,952446476.275286,0.0,131.84.1.31,15623,45.74.124.68,38034,tcp,-,0,0,1,0,OTH,F,F,32838,1,5
f32839,952446476.275351,952446476.275351,0.0,131.84.1.31,23935,29.3.232.215,38035,tcp,-,0,0,1,0,OTH,F,F,32839,1,5
f32840,952446476.275424,952446476.275424,0.0,131.84.1.31,28748,106.31.21.7,38036,tcp,-,0,0,1,0,OTH,F,F,32840,1,5
f32841,952446476.275493,952446476.275493,0.0,131.84.1.31,5020,40.77.156.52,38037,tcp,-,0,0,1,0,OTH,F,F,32841,1,5
f32842,952446476.275564,952446476.275564,0.0,131.84.1.31,14891,97.8.159.42,38038,tcp,-,0,0,1,0,OTH,F,F,32842,1,5
f32843,952446476.275739,952446476.275739,0.0,131.84.1.31,28268,83.164.89.8,38040,tcp,-,0,0,1,0,OTH,F,F,32843,1,5
f32844,952446476.27576,952446476.27576,0.0,131.84.1.31,31759,122.127.118.122,38041,tcp,-,0,0,1,0,OTH,F,F,32844,1,5
f32845,952446476.275843,952446476.275843,0.0,131.84.1.31,494,86.109.227.246,38042,tcp,-,0,0,1,0,OTH,F,F,32845,1,5
f32846,952446476.275922,952446476.275922,0.0,131.84.1.31,31139,54.35.41.225,38043,tcp,-,0,0,1,0,OTH,F,F,32846,1,5
f32847,952446476.27599,952446476.27599,0.0,131.84.1.31,30549,24.223.35.138,38044,tcp,-,0,0,1,0,OTH,F,F,32847,1,5
f32848,952446476.276062,952446476.276062,0.0,131.84.1.31,15272,32.247.174.53,38045,tcp,-,0,0,1,0,OTH,F,F,32848,1,5
f32849,952446476.276125,952446476.276125,0.0,131.84.1.31,19226,97.216.213.215,38046,tcp,-,0,0,1,0,OTH,F,F,32849,1,5
f32850,952446476.276195,952446476.276195,0.0,131.84.1.31,8546,46.162.85.239,38047,tcp,-,0,0,1,0,OTH,F,F,32850,1,5
f32851,952446476.276262,952446476.276262,0.0,131.84.1.31,11575,37.188.53.168,38048,tcp,-,0,0,1,0,OTH,F,F,32851,1,5
f32852,952446476.276342,952446476.276342,0.0,131.84.1.31,9548,15.139.182.93,38049,tcp,-,0,0,1,0,OTH,F,F,32852,1,5
f32853,952446476.276405,952446476.276405,0.0,131.84.1.31,19815,58.164.119.247,38050,tcp,-,0,0,1,0,OTH,F,F,32853,1,5
f32854,952446476.276477,952446476.276477,0.0,131.84.1.31,15386,121.218.82.28,38051,tcp,-,0,0,1,0,OTH,F,F,32854,1,5
f32855,952446476.276549,952446476.276549,0.0,131.84.1.31,13230,104.249.150.7,38052,tcp,-,0,0,1,0,OTH,F,F,32855,1,5
